id,x,y,date,burst,state
SNIK15,479310.6,3077702,7/7/2018 8:00,SNIK15.01,1
SNIK15,479363,3077687,7/7/2018 10:00,SNIK15.01,1
SNIK15,479291.2,3077879,7/7/2018 11:00,SNIK15.01,1
SNIK15,479443.1,3077454,7/7/2018 12:00,SNIK15.01,1
SNIK15,479308.9,3077705,7/7/2018 13:00,SNIK15.01,1
SNIK15,479346.8,3077729,7/7/2018 14:00,SNIK15.01,1
SNIK15,479315.5,3077713,7/7/2018 16:00,SNIK15.01,1
SNIK15,479328.7,3077763,7/8/2018 7:08,SNIK15.01,2
SNIK15,479464.5,3077441,7/8/2018 8:00,SNIK15.01,2
SNIK15,478688.2,3078471,7/8/2018 9:00,SNIK15.01,2
SNIK15,479363.1,3077709,7/8/2018 10:00,SNIK15.01,1
SNIK15,479261.8,3077966,7/8/2018 11:00,SNIK15.01,1
SNIK15,479304,3077707,7/8/2018 12:00,SNIK15.01,1
SNIK15,479318.8,3077707,7/8/2018 13:00,SNIK15.01,1
SNIK15,479332,3077750,7/8/2018 14:00,SNIK15.01,1
SNIK15,479336.8,3077678,7/8/2018 15:00,SNIK15.01,1
SNIK15,479446.3,3077441,7/8/2018 16:00,SNIK15.01,2
SNIK15,479323.8,3077748,7/9/2018 7:00,SNIK15.01,2
SNIK15,479474.3,3077437,7/9/2018 8:00,SNIK15.01,2
SNIK15,481349.3,3070336,7/9/2018 9:02,SNIK15.01,2
SNIK15,484649.3,3051166,7/9/2018 10:00,SNIK15.01,1
SNIK15,484805.7,3051302,7/9/2018 11:00,SNIK15.01,1
SNIK15,484696.8,3051050,7/9/2018 12:00,SNIK15.01,1
SNIK15,484757.7,3051029,7/9/2018 13:00,SNIK15.01,1
SNIK15,484762.6,3051025,7/9/2018 14:00,SNIK15.01,1
SNIK15,484762.6,3050998,7/9/2018 15:00,SNIK15.01,1
SNIK15,484832.1,3051291,7/9/2018 16:00,SNIK15.01,1
SNIK15,484823.9,3051293,7/10/2018 8:00,SNIK15.01,1
SNIK15,485034.3,3051252,7/10/2018 9:00,SNIK15.01,1
SNIK15,485331.6,3050824,7/10/2018 10:00,SNIK15.01,1
SNIK15,485315.2,3050879,7/10/2018 11:00,SNIK15.01,1
SNIK15,485334.9,3050866,7/10/2018 12:00,SNIK15.01,2
SNIK15,485239.9,3051169,7/10/2018 13:00,SNIK15.01,2
SNIK15,484748.7,3050374,7/10/2018 14:00,SNIK15.01,2
SNIK15,483970.3,3050177,7/10/2018 15:00,SNIK15.01,2
SNIK15,484085.7,3050391,7/10/2018 16:00,SNIK15.01,2
SNIK15,485252.4,3050635,7/11/2018 7:00,SNIK15.01,2
SNIK15,485402.4,3050855,7/11/2018 8:00,SNIK15.01,2
SNIK15,484981.6,3051134,7/11/2018 9:00,SNIK15.01,2
SNIK15,484080.7,3050327,7/11/2018 10:00,SNIK15.01,2
SNIK15,481407.2,3049005,7/11/2018 11:00,SNIK15.01,1
SNIK15,481389,3048992,7/11/2018 12:00,SNIK15.01,1
SNIK15,481352.9,3048999,7/11/2018 13:00,SNIK15.01,1
SNIK15,481371,3049048,7/11/2018 14:00,SNIK15.01,2
SNIK15,481964.7,3048868,7/11/2018 15:00,SNIK15.01,2
SNIK15,481906.4,3048393,7/11/2018 16:00,SNIK15.01,2
SNIK15,485200.1,3050909,7/12/2018 9:00,SNIK15.01,1
SNIK15,485285.6,3050925,7/12/2018 10:00,SNIK15.01,1
SNIK15,485359.6,3050866,7/12/2018 11:00,SNIK15.01,1
SNIK15,485257.7,3050940,7/12/2018 12:00,SNIK15.01,1
SNIK15,485219.9,3050912,7/12/2018 13:00,SNIK15.01,1
SNIK15,485383.2,3051313,7/12/2018 14:00,SNIK15.01,1
SNIK15,485317.1,3051097,7/12/2018 15:00,SNIK15.01,1
SNIK15,485208.3,3050912,7/12/2018 16:00,SNIK15.01,1
SNIK15,485113,3051005,7/13/2018 7:00,SNIK15.01,1
SNIK15,485006.3,3051195,7/13/2018 8:00,SNIK15.01,1
SNIK15,485030.8,3051031,7/13/2018 9:00,SNIK15.01,1
SNIK15,484989.7,3051058,7/13/2018 10:00,SNIK15.01,1
SNIK15,484925.5,3051025,7/13/2018 11:00,SNIK15.01,1
SNIK15,485043.9,3051021,7/13/2018 12:00,SNIK15.01,2
SNIK15,484713.2,3049574,7/13/2018 13:00,SNIK15.01,2
SNIK15,485217.8,3050624,7/13/2018 14:00,SNIK15.01,2
SNIK15,485106.4,3051014,7/13/2018 15:00,SNIK15.01,1
SNIK15,485098.2,3051001,7/13/2018 16:00,SNIK15.01,1
SNIK15,485126.3,3051158,7/14/2018 7:01,SNIK15.01,1
SNIK15,485029.3,3051158,7/14/2018 8:00,SNIK15.01,1
SNIK15,485063.7,3051016,7/14/2018 9:00,SNIK15.01,1
SNIK15,485035.7,3051012,7/14/2018 10:00,SNIK15.01,1
SNIK15,484987.9,3050962,7/14/2018 11:00,SNIK15.01,2
SNIK15,486014.3,3050810,7/14/2018 12:00,SNIK15.01,2
SNIK15,483309.6,3048243,7/14/2018 13:00,SNIK15.01,2
SNIK15,481226.4,3045976,7/14/2018 14:00,SNIK15.01,2
SNIK15,482445,3048771,7/14/2018 15:00,SNIK15.01,2
SNIK15,482433.5,3048828,7/14/2018 16:00,SNIK15.01,2
SNIK15,485030.7,3050959,7/15/2018 8:00,SNIK15.01,1
SNIK15,484948.4,3050979,7/15/2018 10:00,SNIK15.01,1
SNIK15,485109.9,3051104,7/15/2018 12:00,SNIK15.01,1
SNIK15,485093.2,3050946,7/15/2018 14:00,SNIK15.01,1
SNIK15,484954.8,3050778,7/15/2018 16:00,SNIK15.01,1
SNIK15,485040.6,3050953,7/16/2018 8:00,SNIK15.01,2
SNIK15,484737.8,3052202,7/16/2018 10:00,SNIK15.01,2
SNIK15,483083.7,3050173,7/16/2018 12:00,SNIK15.01,2
SNIK15,485035.7,3050964,7/16/2018 14:00,SNIK15.01,2
SNIK15,484951.8,3050955,7/16/2018 16:00,SNIK15.01,2
SNIK15,484812.7,3050232,7/17/2018 10:00,SNIK15.01,2
SNIK15,481848.8,3048382,7/17/2018 12:00,SNIK15.01,2
SNIK15,481318.3,3047936,7/17/2018 14:00,SNIK15.01,2
SNIK15,481212.8,3047820,7/17/2018 15:00,SNIK15.01,2
SNIK15,481438.5,3047986,7/17/2018 16:00,SNIK15.01,2
SNIK15,484989.6,3050950,7/18/2018 7:00,SNIK15.01,2
SNIK15,485021.2,3051263,7/18/2018 8:00,SNIK15.01,2
SNIK15,484898.8,3050776,7/18/2018 9:00,SNIK15.01,2
SNIK15,483902.7,3050046,7/18/2018 10:00,SNIK15.01,2
SNIK15,481779.5,3048275,7/18/2018 11:00,SNIK15.01,1
SNIK15,481721.9,3048262,7/18/2018 12:00,SNIK15.01,1
SNIK15,481753,3048181,7/18/2018 14:00,SNIK15.01,1
SNIK15,481550.2,3047906,7/18/2018 15:00,SNIK15.01,1
SNIK15,481506.1,3048084,7/18/2018 16:00,SNIK15.01,2
SNIK15,481815.8,3048342,7/19/2018 7:00,SNIK15.01,2
SNIK15,481479.7,3048019,7/19/2018 8:00,SNIK15.01,2
SNIK15,480498.9,3046883,7/19/2018 9:00,SNIK15.01,2
SNIK15,475405.3,3045789,7/19/2018 10:00,SNIK15.01,2
SNIK15,476652,3044516,7/19/2018 11:00,SNIK15.01,2
SNIK15,479362.3,3042342,7/19/2018 12:00,SNIK15.01,1
SNIK15,479326.1,3042309,7/19/2018 13:00,SNIK15.01,1
SNIK15,479465.9,3042308,7/19/2018 14:00,SNIK15.01,1
SNIK15,479324.6,3042403,7/19/2018 15:00,SNIK15.01,1
SNIK15,479397.2,3042558,7/19/2018 16:00,SNIK15.01,2
SNIK15,481035.4,3039518,7/20/2018 7:00,SNIK15.01,2
SNIK15,481025.3,3039361,7/20/2018 8:00,SNIK15.01,2
SNIK15,481039.6,3039018,7/20/2018 9:00,SNIK15.01,2
SNIK15,481548.2,3038893,7/20/2018 10:00,SNIK15.01,2
SNIK15,483733.5,3036605,7/20/2018 11:00,SNIK15.01,2
SNIK15,483463.9,3036956,7/20/2018 12:00,SNIK15.01,1
SNIK15,483536.4,3036960,7/20/2018 13:00,SNIK15.01,1
SNIK15,483432.6,3036930,7/20/2018 14:00,SNIK15.01,1
SNIK15,483429.3,3036941,7/20/2018 15:00,SNIK15.01,1
SNIK15,483653.2,3036924,7/20/2018 16:00,SNIK15.01,2
SNIK15,482395.6,3039573,7/21/2018 8:00,SNIK15.01,2
SNIK15,482492.5,3039470,7/21/2018 9:00,SNIK15.01,2
SNIK15,482178.3,3048655,7/21/2018 10:00,SNIK15.01,2
SNIK15,481932.8,3048454,7/21/2018 11:00,SNIK15.01,2
SNIK15,481512.4,3046769,7/21/2018 12:00,SNIK15.01,2
SNIK15,479112.1,3043324,7/21/2018 13:00,SNIK15.01,2
SNIK15,479593.7,3042871,7/21/2018 14:00,SNIK15.01,2
SNIK15,480265.4,3041870,7/21/2018 15:00,SNIK15.01,2
SNIK15,481788.7,3038980,7/21/2018 16:00,SNIK15.01,1
SNIK15,481788.7,3039008,7/22/2018 7:00,SNIK15.01,1
SNIK15,481805.2,3038989,7/22/2018 8:00,SNIK15.01,1
SNIK15,481798.6,3038982,7/22/2018 9:00,SNIK15.01,1
SNIK15,481833.2,3038987,7/22/2018 10:00,SNIK15.01,1
SNIK15,481555.2,3039117,7/22/2018 11:00,SNIK15.01,1
SNIK15,481367.6,3039211,7/22/2018 12:00,SNIK15.01,2
SNIK15,481843.1,3039000,7/22/2018 13:00,SNIK15.01,2
SNIK15,481632.9,3039366,7/22/2018 14:00,SNIK15.01,2
SNIK15,481800.2,3038971,7/22/2018 15:00,SNIK15.01,2
SNIK15,482700.8,3038853,7/22/2018 16:01,SNIK15.01,2
SNIK15,481805.2,3038996,7/23/2018 7:00,SNIK15.01,2
SNIK15,481801.9,3038978,7/23/2018 8:00,SNIK15.01,2
SNIK15,481836.6,3039006,7/23/2018 9:00,SNIK15.01,2
SNIK15,481101.2,3039477,7/23/2018 10:00,SNIK15.01,2
SNIK15,480456.4,3039872,7/23/2018 11:00,SNIK15.01,2
SNIK15,480793.9,3039880,7/23/2018 12:00,SNIK15.01,2
SNIK15,480701.6,3039761,7/23/2018 13:00,SNIK15.01,2
SNIK15,480698.2,3039755,7/23/2018 14:00,SNIK15.01,2
SNIK15,483296.1,3037084,7/23/2018 15:00,SNIK15.01,2
SNIK15,483286.2,3037080,7/23/2018 16:00,SNIK15.01,2
SNIK15,480315.2,3040125,7/24/2018 7:00,SNIK15.01,2
SNIK15,480732.8,3039764,7/24/2018 9:00,SNIK15.01,2
SNIK15,480708.1,3039751,7/24/2018 10:00,SNIK15.01,2
SNIK15,479371.2,3041742,7/24/2018 11:00,SNIK15.01,2
SNIK15,479572,3041682,7/24/2018 12:00,SNIK15.01,2
SNIK15,479670.5,3041568,7/24/2018 14:00,SNIK15.01,2
SNIK15,480680.2,3039770,7/24/2018 15:05,SNIK15.01,1
SNIK15,480681.7,3039709,7/24/2018 16:00,SNIK15.01,1
SNIK15,480683.2,3039607,7/25/2018 7:01,SNIK15.01,1
SNIK15,480660.3,3039674,7/25/2018 8:00,SNIK15.01,1
SNIK15,480658.5,3039622,7/25/2018 9:00,SNIK15.01,2
SNIK15,480778.7,3040672,7/25/2018 10:00,SNIK15.01,2
SNIK15,480472.8,3039803,7/25/2018 11:00,SNIK15.01,1
SNIK15,480513.9,3039764,7/25/2018 12:00,SNIK15.01,1
SNIK15,480623.7,3039510,7/25/2018 13:00,SNIK15.01,1
SNIK15,480541.5,3039550,7/25/2018 14:00,SNIK15.01,1
SNIK15,480625.8,3039748,7/25/2018 15:00,SNIK15.01,2
SNIK15,480794.5,3040264,7/25/2018 16:05,SNIK15.01,2
SNIK15,480658.7,3039750,7/26/2018 7:01,SNIK15.01,2
SNIK15,480638.8,3039678,7/26/2018 8:00,SNIK15.01,2
SNIK15,480454.7,3039816,7/26/2018 9:00,SNIK15.01,2
SNIK15,479316.6,3033724,7/26/2018 10:00,SNIK15.01,2
SNIK15,472532.6,3025436,7/26/2018 11:00,SNIK15.01,2
SNIK15,481295,3033728,7/26/2018 12:06,SNIK15.01,2
SNIK15,480671.9,3039711,7/26/2018 13:00,SNIK15.01,1
SNIK15,480676.8,3039690,7/26/2018 14:00,SNIK15.01,1
SNIK15,480732.8,3039786,7/26/2018 15:04,SNIK15.01,1
SNIK15,480744.5,3039821,7/26/2018 16:00,SNIK15.01,1
SNIK15,480651.9,3039547,7/27/2018 8:00,SNIK15.01,2
SNIK15,480068.6,3040339,7/27/2018 10:00,SNIK15.01,2
SNIK15,469318.4,3036802,7/27/2018 11:00,SNIK15.01,2
SNIK15,480791.7,3039498,7/27/2018 12:07,SNIK15.01,1
SNIK15,480666.9,3039661,7/27/2018 13:00,SNIK15.01,1
SNIK15,480655.3,3039635,7/27/2018 14:00,SNIK15.01,1
SNIK15,480694.8,3039635,7/27/2018 15:00,SNIK15.01,1
SNIK15,480754.1,3039655,7/27/2018 16:00,SNIK15.01,2
SNIK15,480902.8,3039997,7/28/2018 7:00,SNIK15.01,2
SNIK15,480681.6,3039628,7/28/2018 8:00,SNIK15.01,2
SNIK15,481249.6,3039597,7/28/2018 10:00,SNIK15.01,2
SNIK15,482055.5,3040095,7/28/2018 12:00,SNIK15.01,2
SNIK15,481705,3040243,7/28/2018 14:00,SNIK15.01,2
SNIK15,481009.4,3039723,7/28/2018 16:00,SNIK15.01,2
SNIK15,484172.9,3036316,7/29/2018 5:00,SNIK15.01,2
SNIK15,484184.3,3036311,7/29/2018 6:00,SNIK15.01,2
SNIK15,480680,3039672,7/29/2018 8:00,SNIK15.01,2
SNIK15,481106.5,3039669,7/29/2018 10:00,SNIK15.01,2
SNIK15,480035.2,3041087,7/29/2018 12:00,SNIK15.01,2
SNIK15,480717.8,3039659,7/29/2018 13:00,SNIK15.01,1
SNIK15,480759.3,3039808,7/29/2018 14:00,SNIK15.01,1
SNIK15,481020.9,3039721,7/29/2018 16:00,SNIK15.01,1
SNIK15,480681.7,3039674,7/30/2018 7:01,SNIK15.01,1
SNIK15,480971.5,3039727,7/30/2018 8:00,SNIK15.01,1
SNIK15,480797.2,3039891,7/30/2018 9:00,SNIK15.01,1
SNIK15,480797.2,3039879,7/30/2018 10:00,SNIK15.01,2
SNIK15,480547.8,3040433,7/30/2018 11:00,SNIK15.01,2
SNIK15,480559.4,3040429,7/30/2018 12:00,SNIK15.01,2
SNIK15,480668.8,3039921,7/30/2018 13:00,SNIK15.01,2
SNIK15,481119.6,3039677,7/30/2018 14:00,SNIK15.01,1
SNIK15,480988,3039708,7/30/2018 15:00,SNIK15.01,1
SNIK15,480933.7,3039721,7/30/2018 16:00,SNIK15.01,1
SNIK15,480670.1,3039642,7/31/2018 7:01,SNIK15.01,1
SNIK15,480676.8,3039678,7/31/2018 8:00,SNIK15.01,1
SNIK15,480589.1,3039464,7/31/2018 9:00,SNIK15.01,2
SNIK15,479858.4,3036679,7/31/2018 10:00,SNIK15.01,2
SNIK15,480967.8,3027729,7/31/2018 11:01,SNIK15.01,2
SNIK15,484073.4,3023126,7/31/2018 12:00,SNIK15.01,2
SNIK15,488035.4,3030019,7/31/2018 13:00,SNIK15.01,2
SNIK15,488850.6,3029506,7/31/2018 14:03,SNIK15.01,2
SNIK15,488995.5,3029432,7/31/2018 15:00,SNIK15.01,2
SNIK15,488896.6,3029361,7/31/2018 16:00,SNIK15.01,2
SNIK15,488190.2,3029871,8/1/2018 7:00,SNIK15.01,2
SNIK15,488820.9,3029403,8/1/2018 8:00,SNIK15.01,2
SNIK15,488838.9,3029370,8/1/2018 9:00,SNIK15.01,2
SNIK15,488619.4,3029049,8/1/2018 10:00,SNIK15.01,2
SNIK15,488578.4,3029112,8/1/2018 11:00,SNIK15.01,2
SNIK15,488677.3,3029224,8/1/2018 12:00,SNIK15.01,2
SNIK15,489117.1,3028943,8/1/2018 13:00,SNIK15.01,2
SNIK15,489125.3,3028915,8/1/2018 14:00,SNIK15.01,2
SNIK15,488756.4,3029165,8/1/2018 15:00,SNIK15.01,2
SNIK15,488870.4,3029462,8/1/2018 16:00,SNIK15.01,2
SNIK15,489113.7,3028880,8/2/2018 8:00,SNIK15.01,2
SNIK15,489085.7,3028939,8/2/2018 9:00,SNIK15.01,2
SNIK15,489145.7,3029696,8/2/2018 10:00,SNIK15.01,2
SNIK15,489107.2,3028949,8/2/2018 11:00,SNIK15.01,1
SNIK15,489107.2,3028971,8/2/2018 12:00,SNIK15.01,1
SNIK15,489066,3028939,8/2/2018 13:00,SNIK15.01,1
SNIK15,489105.5,3028947,8/2/2018 14:00,SNIK15.01,1
SNIK15,489110.5,3028963,8/2/2018 15:00,SNIK15.01,1
SNIK15,489105.5,3028954,8/2/2018 16:00,SNIK15.01,1
SNIK15,489092.4,3028943,8/3/2018 8:00,SNIK15.01,1
SNIK15,489089,3028949,8/3/2018 9:00,SNIK15.01,1
SNIK15,489173.1,3029026,8/3/2018 10:00,SNIK15.01,2
SNIK15,491256.8,3029938,8/3/2018 11:00,SNIK15.01,2
SNIK15,491887.4,3029144,8/3/2018 12:00,SNIK15.01,2
SNIK15,492409.7,3029044,8/3/2018 13:00,SNIK15.01,2
SNIK15,492618.6,3028339,8/3/2018 14:00,SNIK15.01,2
SNIK15,493800.2,3028375,8/3/2018 15:00,SNIK15.01,2
SNIK15,493299.1,3028052,8/3/2018 16:00,SNIK15.01,2
SNIK15,492714.2,3028316,8/4/2018 7:00,SNIK15.01,2
SNIK15,492152.3,3028481,8/4/2018 8:00,SNIK15.01,2
SNIK15,492825,3029051,8/4/2018 10:00,SNIK15.01,2
SNIK15,492668,3028232,8/4/2018 11:00,SNIK15.01,2
SNIK15,493425.9,3027954,8/4/2018 12:00,SNIK15.01,2
SNIK15,493440.7,3027965,8/4/2018 13:00,SNIK15.01,2
SNIK15,493852.8,3028002,8/4/2018 14:00,SNIK15.01,2
SNIK15,492996.9,3024105,8/4/2018 15:00,SNIK15.01,2
SNIK15,489127,3028941,8/4/2018 16:00,SNIK15.01,2
SNIK15,488294,3029841,8/5/2018 7:01,SNIK15.01,2
SNIK15,488193.6,3029946,8/5/2018 8:00,SNIK15.01,2
SNIK15,488157.3,3029862,8/5/2018 9:00,SNIK15.01,2
SNIK15,485142.2,3031687,8/5/2018 10:00,SNIK15.01,2
SNIK15,488318.7,3029863,8/5/2018 11:00,SNIK15.01,2
SNIK15,488290.7,3029848,8/5/2018 12:03,SNIK15.01,2
SNIK15,488544.3,3029662,8/5/2018 13:00,SNIK15.01,2
SNIK15,489107.2,3028934,8/5/2018 14:00,SNIK15.01,1
SNIK15,489110.5,3028995,8/5/2018 15:00,SNIK15.01,1
SNIK15,489156.7,3028962,8/5/2018 16:00,SNIK15.01,1
SNIK15,489072.6,3028904,8/6/2018 7:00,SNIK15.01,1
SNIK15,488944,3028879,8/6/2018 8:00,SNIK15.01,1
SNIK15,489028.1,3028952,8/6/2018 9:00,SNIK15.01,1
SNIK15,489062.8,3029030,8/6/2018 10:00,SNIK15.01,2
SNIK15,487990.7,3029718,8/6/2018 11:00,SNIK15.01,2
SNIK15,489051.1,3028938,8/6/2018 12:00,SNIK15.01,1
SNIK15,489117,3028854,8/6/2018 13:00,SNIK15.01,1
SNIK15,489176.4,3028980,8/6/2018 15:00,SNIK15.01,1
SNIK15,489082.5,3028949,8/6/2018 16:00,SNIK15.01,2
SNIK15,488008.8,3029664,8/7/2018 7:00,SNIK15.01,2
SNIK15,489084.1,3029010,8/7/2018 8:00,SNIK15.01,1
SNIK15,489075.8,3028908,8/7/2018 9:00,SNIK15.01,1
SNIK15,489108.8,3028980,8/7/2018 10:00,SNIK15.01,1
SNIK15,489059.4,3028973,8/7/2018 11:00,SNIK15.01,2
SNIK15,488193.4,3029830,8/7/2018 12:00,SNIK15.01,2
SNIK15,488850.5,3029405,8/7/2018 13:00,SNIK15.01,2
SNIK15,489110.5,3028963,8/7/2018 14:00,SNIK15.01,2
SNIK15,489189.6,3028960,8/7/2018 15:00,SNIK15.01,2
SNIK15,488643.2,3027960,8/7/2018 16:00,SNIK15.01,2
SNIK15,489163.1,3028915,8/8/2018 8:01,SNIK15.01,1
SNIK15,489041.3,3028991,8/8/2018 9:00,SNIK15.01,1
SNIK15,489029.7,3028995,8/8/2018 10:00,SNIK15.01,1
SNIK15,489059.4,3028973,8/8/2018 11:00,SNIK15.01,2
SNIK15,491512.1,3029663,8/8/2018 12:00,SNIK15.01,2
SNIK15,491531.9,3029733,8/8/2018 13:00,SNIK15.01,2
SNIK15,491077.2,3029833,8/8/2018 14:00,SNIK15.01,2
SNIK15,491314.2,3029497,8/8/2018 15:00,SNIK15.01,2
SNIK15,491912.1,3029113,8/8/2018 16:00,SNIK15.01,2
SNIK15,488484.6,3029335,8/9/2018 7:01,SNIK15.01,2
SNIK15,489112.1,3028921,8/9/2018 8:00,SNIK15.01,1
SNIK15,489131.9,3028928,8/9/2018 9:00,SNIK15.01,1
SNIK15,489090.7,3028963,8/9/2018 10:00,SNIK15.01,1
SNIK15,489051.1,3028903,8/9/2018 12:00,SNIK15.01,1
SNIK15,489121.9,3028823,8/9/2018 13:00,SNIK15.01,1
SNIK15,489019.5,3028616,8/9/2018 14:00,SNIK15.01,1
SNIK15,489049.5,3028976,8/9/2018 15:00,SNIK15.01,1
SNIK15,489115.4,3028967,8/9/2018 16:00,SNIK15.01,1
SNIK15,489112.1,3028927,8/10/2018 8:00,SNIK15.01,1
SNIK15,489028.1,3028997,8/10/2018 9:00,SNIK15.01,1
SNIK15,489006.6,3028934,8/10/2018 10:00,SNIK15.01,1
SNIK15,489128.6,3028952,8/10/2018 11:00,SNIK15.01,1
SNIK15,489064.3,3028978,8/10/2018 12:00,SNIK15.01,1
SNIK15,489115.4,3028897,8/10/2018 14:00,SNIK15.01,1
SNIK15,488728.3,3029137,8/10/2018 15:00,SNIK15.01,1
SNIK15,488774.4,3029117,8/10/2018 16:00,SNIK15.01,2
SNIK15,488165.4,3029734,8/11/2018 8:01,SNIK15.01,2
SNIK15,489033.1,3028989,8/11/2018 9:00,SNIK15.01,2
SNIK15,488973.8,3028986,8/11/2018 10:00,SNIK15.01,2
SNIK15,488718.4,3029187,8/11/2018 11:00,SNIK15.01,2
SNIK15,489097.3,3028951,8/11/2018 13:00,SNIK15.01,2
SNIK15,488652.6,3029152,8/11/2018 14:00,SNIK15.01,2
SNIK15,488181.8,3029623,8/11/2018 15:00,SNIK15.01,2
SNIK15,488172,3029727,8/11/2018 16:00,SNIK15.01,2
SNIK15,488153.8,3029753,8/12/2018 7:01,SNIK15.01,2
SNIK15,487841.1,3030052,8/12/2018 8:00,SNIK15.01,2
SNIK15,488570.3,3029383,8/12/2018 9:00,SNIK15.01,1
SNIK15,488609.8,3029344,8/12/2018 10:00,SNIK15.01,1
SNIK15,488761.3,3029159,8/12/2018 11:00,SNIK15.01,1
SNIK15,488654.2,3029171,8/12/2018 12:00,SNIK15.01,2
SNIK15,489141.7,3028801,8/12/2018 13:00,SNIK15.01,1
SNIK15,489069.3,3028973,8/12/2018 14:00,SNIK15.01,1
SNIK15,489074.2,3028963,8/12/2018 15:00,SNIK15.01,1
SNIK15,489097.4,3029010,8/12/2018 16:00,SNIK15.01,1
SNIK15,488644.2,3029060,8/13/2018 8:01,SNIK15.01,1
SNIK15,488548.7,3029097,8/13/2018 9:00,SNIK15.01,1
SNIK15,488660.8,3029187,8/13/2018 10:00,SNIK15.01,2
SNIK15,489094,3028967,8/13/2018 11:00,SNIK15.01,2
SNIK15,488814.2,3029290,8/13/2018 13:00,SNIK15.01,2
SNIK15,489075.9,3028949,8/13/2018 14:00,SNIK15.01,1
SNIK15,489102.3,3028963,8/13/2018 15:00,SNIK15.01,1
SNIK15,489075.9,3028975,8/13/2018 16:00,SNIK15.01,1
SNIK15,488710.2,3029171,8/14/2018 7:01,SNIK15.01,1
SNIK15,488640.9,3029075,8/14/2018 8:00,SNIK15.01,1
SNIK15,488646,3029222,8/14/2018 9:00,SNIK15.01,1
SNIK15,488685.5,3029137,8/14/2018 14:00,SNIK15.01,1
SNIK15,488639.3,3029149,8/14/2018 15:00,SNIK15.01,1
SNIK15,488685.5,3029195,8/14/2018 16:00,SNIK15.01,1
SNIK15,488677.3,3029208,8/15/2018 8:01,SNIK15.01,1
SNIK15,488695.4,3029174,8/15/2018 9:00,SNIK15.01,1
SNIK15,488764.9,3029447,8/15/2018 10:00,SNIK15.01,1
SNIK15,488741.5,3029130,8/15/2018 11:00,SNIK15.01,2
SNIK15,488440.2,3029400,8/15/2018 12:00,SNIK15.01,2
SNIK15,488706.9,3029130,8/15/2018 13:00,SNIK15.01,2
SNIK15,489067.7,3028980,8/15/2018 15:00,SNIK15.01,2
SNIK15,489054.4,3028980,8/15/2018 16:00,SNIK15.01,2
SNIK15,488847.2,3029433,8/16/2018 7:01,SNIK15.01,2
SNIK15,489041.3,3029010,8/16/2018 8:00,SNIK15.01,2
SNIK15,489071,3029000,8/16/2018 9:00,SNIK15.01,2
SNIK15,489056.1,3028973,8/16/2018 10:00,SNIK15.01,2
SNIK15,487915.2,3030028,8/16/2018 11:00,SNIK15.01,2
SNIK15,487832.3,3029590,8/16/2018 12:00,SNIK15.01,2
SNIK15,488077.8,3029406,8/16/2018 13:00,SNIK15.01,2
SNIK15,488721.8,3029137,8/16/2018 14:00,SNIK15.01,2
SNIK15,489074.2,3028934,8/16/2018 15:00,SNIK15.01,2
SNIK15,489070.9,3028978,8/16/2018 16:00,SNIK15.01,2
SNIK15,488721.8,3029156,8/17/2018 8:01,SNIK15.01,2
SNIK15,488991.8,3028980,8/17/2018 9:00,SNIK15.01,2
SNIK15,488991.9,3028986,8/17/2018 10:00,SNIK15.01,2
SNIK15,488659.2,3029228,8/17/2018 11:00,SNIK15.01,1
SNIK15,488680.6,3029206,8/17/2018 12:00,SNIK15.01,1
SNIK15,488683.9,3029211,8/17/2018 13:00,SNIK15.01,1
SNIK15,488646,3029182,8/17/2018 14:00,SNIK15.01,1
SNIK15,488830.5,3029130,8/17/2018 15:00,SNIK15.01,1
SNIK15,488683.9,3029215,8/17/2018 16:00,SNIK15.01,1
SNIK15,488990.2,3028984,8/18/2018 7:00,SNIK15.01,1
SNIK15,488702,3029196,8/18/2018 8:00,SNIK15.01,1
SNIK15,488733.3,3029193,8/18/2018 9:00,SNIK15.01,1
SNIK15,488965.5,3029023,8/18/2018 11:00,SNIK15.01,1
SNIK15,489118.7,3028941,8/18/2018 13:00,SNIK15.01,2
SNIK15,488678.9,3029206,8/18/2018 14:00,SNIK15.01,2
SNIK15,488637.8,3029219,8/18/2018 15:00,SNIK15.01,2
SNIK15,488965.5,3028991,8/18/2018 16:00,SNIK15.01,2
SNIK15,488796.2,3029401,8/19/2018 7:01,SNIK15.01,2
SNIK15,488985.2,3028993,8/19/2018 8:00,SNIK15.01,2
SNIK15,488965.5,3028995,8/19/2018 9:00,SNIK15.01,2
SNIK15,489043,3028975,8/19/2018 10:00,SNIK15.01,2
SNIK15,488665.8,3029211,8/19/2018 11:00,SNIK15.01,2
SNIK15,488970.4,3028995,8/19/2018 12:00,SNIK15.01,2
SNIK15,489080.6,3028674,8/19/2018 13:00,SNIK15.01,2
SNIK15,488920.9,3028973,8/19/2018 14:00,SNIK15.01,2
SNIK15,488631.2,3029200,8/19/2018 15:00,SNIK15.01,2
SNIK15,488682.3,3029208,8/19/2018 16:00,SNIK15.01,2
SNIK15,489070.9,3028962,8/20/2018 8:00,SNIK15.01,2
SNIK15,489008.5,3029111,8/20/2018 9:00,SNIK15.01,2
SNIK15,488697.1,3029237,8/20/2018 10:00,SNIK15.01,2
SNIK15,488738,3028947,8/20/2018 11:00,SNIK15.01,2
