,x,y,SL,TA,behav_fine,behav_coarse,HMM state,BCPA fine cluster,BCPA coarse cluster
2278,66.09832923,-279.9150956,0.355233215,-2.915426364,Resting,Exploratory,Exploratory,39,16
2279,64.87051707,-278.447898,1.913162692,2.670035254,Exploratory,Exploratory,Exploratory,40,16
2280,58.54781496,-267.9107372,12.28854423,-0.156357428,Transit,Exploratory,Transit,40,16
2281,57.43601947,-268.6035377,1.309985407,1.587606777,Exploratory,Exploratory,Exploratory,40,16
2282,57.43705358,-268.5641189,0.039432342,-2.154282523,Resting,Exploratory,Exploratory,40,16
2283,55.99567162,-266.2501703,2.726158496,0.583322992,Exploratory,Exploratory,Exploratory,40,16
2284,52.2990962,-262.9565519,4.951019318,0.285885422,Exploratory,Exploratory,Exploratory,40,16
2285,51.7180245,-264.6850526,1.823556686,1.974309957,Exploratory,Exploratory,Exploratory,40,16
2286,53.01340232,-266.3020399,2.07187155,0.99971703,Exploratory,Exploratory,Exploratory,40,16
2287,60.58810368,-268.9859751,8.03614391,0.554855481,Transit,Exploratory,Exploratory,40,16
2288,60.06401314,-266.143196,2.890685746,2.093633805,Exploratory,Exploratory,Exploratory,40,16
2289,60.5261556,-266.4282886,0.543004113,-2.305856355,Exploratory,Exploratory,Exploratory,40,16
2290,59.56712957,-264.4712973,2.179345294,2.579201895,Exploratory,Exploratory,Exploratory,40,16
2291,57.5980693,-260.8228255,4.145907005,0.039239745,Exploratory,Exploratory,Exploratory,40,16
2292,58.43350671,-259.3411367,1.700987196,-1.008304539,Exploratory,Exploratory,Exploratory,40,16
2293,59.67314958,-258.389303,1.562914489,-0.402574202,Exploratory,Exploratory,Exploratory,40,16
2294,61.09995873,-258.7216684,1.465008907,-0.883676149,Exploratory,Exploratory,Exploratory,40,16
2295,60.5585549,-259.2003156,0.722648765,-2.188778242,Exploratory,Exploratory,Exploratory,40,16
2296,60.98998231,-257.4519686,1.800790591,-2.536678701,Exploratory,Exploratory,Exploratory,40,16
2297,59.60516484,-256.643834,1.603371752,1.284476906,Exploratory,Exploratory,Exploratory,40,16
2298,60.32015739,-258.9524565,2.416806173,2.399382304,Exploratory,Exploratory,Exploratory,40,16
2299,61.79892853,-258.7618105,1.491009722,1.39867427,Exploratory,Exploratory,Exploratory,40,16
2300,60.93481872,-255.6560503,3.223729538,1.713946506,Exploratory,Exploratory,Exploratory,40,16
2301,60.29193008,-252.765324,2.961351757,-0.052529457,Exploratory,Exploratory,Exploratory,40,16
2302,55.31178713,-245.7481286,8.604815802,0.398374719,Transit,Resting,Transit,40,16
2303,56.05119613,-245.9667082,0.771040024,-2.47543453,Exploratory,Resting,Resting,40,16
2304,55.93178402,-245.8937301,0.13994662,2.880446606,Resting,Resting,Resting,40,16
2305,56.46188877,-246.2531107,0.640441572,3.094398409,Resting,Resting,Resting,40,16
2306,56.4617032,-246.2531754,0.000196536,-2.210194208,Resting,Resting,Resting,40,16
2307,48.99624469,-252.2369548,9.567585238,0.340042305,Transit,Resting,Transit,40,16
2308,49.42007972,-251.3887282,0.948221746,-2.709853858,Resting,Resting,Resting,40,16
2309,50.71425873,-244.5289673,6.98077499,0.276914493,Transit,Resting,Transit,40,16
2310,50.71637026,-244.5344289,0.005855566,-2.586206964,Resting,Resting,Resting,40,16
2311,50.62691777,-243.2800591,1.257555259,2.843869784,Resting,Resting,Resting,40,16
2312,50.63334659,-243.323061,0.043479736,-3.064382871,Resting,Resting,Resting,40,16
2313,50.63329251,-243.3016462,0.021414858,2.99571624,Resting,Resting,Resting,40,16
2314,50.63555871,-243.3036309,0.00301241,-2.292589301,Resting,Resting,Resting,40,16
2315,49.80190718,-242.7346604,1.009307823,-3.021212128,Resting,Resting,Resting,40,16
2316,49.80226692,-242.734803,0.000386985,-2.920178465,Resting,Resting,Resting,40,16
2317,49.33941319,-242.4328305,0.552649046,2.940994632,Resting,Resting,Resting,40,16
2318,49.73198075,-243.1819683,0.845764006,2.63155007,Resting,Resting,Resting,40,16
2319,49.73278805,-243.1742479,0.0077625,2.554721325,Resting,Resting,Resting,40,16
2320,49.73158317,-243.1783109,0.004237842,2.957488437,Resting,Resting,Resting,40,16
2321,49.73158325,-243.1783108,9.22E-08,2.273787517,Resting,Resting,Resting,40,16
2322,49.73102271,-243.1787545,0.000714879,-2.886752158,Resting,Resting,Resting,40,16
2323,52.11383827,-241.2652116,3.056052423,-3.134528042,Resting,Resting,Resting,40,16
2324,52.01667429,-241.3421933,0.123963782,3.135008608,Resting,Resting,Resting,40,16
2325,52.17317939,-241.1194976,0.272189665,-2.853402414,Resting,Resting,Resting,40,16
2326,51.91647406,-241.249368,0.287687234,2.651748921,Resting,Resting,Resting,40,16
2327,51.90444078,-241.231092,0.021881769,-1.456891433,Resting,Resting,Resting,40,16
2328,47.97293367,-240.7283051,3.963526576,0.861329074,Exploratory,Resting,Resting,41,17
2329,47.97309186,-240.7283416,0.000162358,3.0418122,Resting,Resting,Resting,41,17
2330,46.94166721,-240.0888014,1.213609665,2.813533684,Resting,Resting,Resting,41,17
2331,40.84444251,-237.0413655,6.816378429,0.091542315,Transit,Resting,Transit,41,17
2332,41.41281343,-237.2374501,0.601244283,-3.010307726,Resting,Resting,Resting,41,17
2333,49.26462372,-239.2239493,8.099203909,0.084409177,Transit,Resting,Transit,41,17
2334,49.2137634,-239.2125679,0.05211822,-3.113944542,Resting,Resting,Resting,41,17
2335,49.29835596,-238.971493,0.255485846,-1.688119346,Resting,Resting,Resting,41,17
2336,49.44590571,-239.1068727,0.20024636,-1.975732706,Resting,Resting,Resting,41,17
2337,56.09728449,-248.6437336,11.62723329,-0.21938079,Transit,Resting,Transit,41,17
2338,56.07242775,-248.6022765,0.048337783,3.072697168,Resting,Resting,Resting,41,17
2339,56.08496625,-248.609291,0.014367195,-2.620960824,Resting,Resting,Resting,41,17
2340,56.08115997,-248.6083731,0.003915386,-2.86816697,Resting,Resting,Resting,41,17
2341,47.81958244,-240.240547,11.75900409,-0.555158088,Transit,Resting,Transit,41,17
2342,47.94591491,-240.4415763,0.237429276,2.923644379,Resting,Resting,Resting,41,17
2343,47.87136442,-240.2841925,0.17414773,3.022907514,Resting,Resting,Resting,41,17
2344,44.1461359,-232.9583207,8.21862063,0.02805129,Transit,Resting,Transit,41,17
2345,44.14899808,-232.9667362,0.008888976,2.998998992,Resting,Resting,Resting,41,17
2346,44.14899787,-232.966736,3.62E-07,-2.827524749,Resting,Resting,Resting,41,17
2347,44.14899907,-232.966738,2.38E-06,3.028418305,Resting,Resting,Resting,41,17
2348,44.14898674,-232.9667295,1.50E-05,-2.701153207,Resting,Resting,Resting,41,17
2349,29.71513572,-228.5151326,15.10472676,0.302472289,Transit,Resting,Transit,41,17
2350,29.73558541,-228.505127,0.022766242,-2.387400747,Resting,Resting,Resting,41,17
2351,29.68178486,-228.5273668,0.058216028,3.078540848,Resting,Resting,Resting,41,17
2352,29.81081662,-228.5040608,0.131119647,2.928305228,Resting,Resting,Resting,41,17
2353,29.81080798,-228.5042799,0.00021919,-1.788902975,Resting,Resting,Resting,41,17
2354,29.80844759,-228.2127284,0.291561028,-3.0940851,Resting,Resting,Resting,41,17
2355,31.95838478,-229.7756079,2.657973322,-2.207472026,Exploratory,Resting,Resting,41,17
2356,31.96464607,-229.7731887,0.00671237,0.997273738,Resting,Resting,Resting,41,17
2357,31.68487443,-229.811041,0.282320673,2.907379249,Resting,Resting,Resting,41,17
2358,31.68487856,-229.8110404,4.17E-06,-3.129711848,Resting,Resting,Resting,41,17
2359,31.67328568,-229.8107971,0.01159544,2.974250417,Resting,Resting,Resting,41,17
2360,22.05457467,-230.6726194,9.657242819,0.110340887,Transit,Resting,Transit,41,17
2361,22.16554448,-230.6632633,0.111363519,3.136345788,Resting,Resting,Resting,41,17
2362,22.15841199,-230.6667632,0.007944927,-2.769522406,Resting,Resting,Resting,41,17
2363,22.15930558,-230.6662866,0.001012736,-3.107813165,Resting,Resting,Resting,41,17
2364,31.24311843,-218.6881991,15.03297166,0.431997631,Transit,Resting,Transit,41,17
2365,31.12485515,-219.0438318,0.374781076,-2.813796079,Resting,Resting,Resting,41,17
2366,31.13075592,-219.03313,0.012220848,2.95873151,Resting,Resting,Resting,41,17
2367,30.74059501,-218.8515922,0.430327205,1.639201097,Resting,Resting,Resting,41,17
2368,30.89809338,-218.8830548,0.160610185,-2.903266223,Resting,Resting,Resting,41,17
2369,30.8422031,-218.8597049,0.060571778,2.943022104,Resting,Resting,Resting,41,17
2370,30.85561924,-218.8598573,0.013417007,-2.757208823,Resting,Resting,Resting,41,17
2371,30.84266431,-218.8587351,0.013003434,3.066546339,Resting,Resting,Resting,41,17
2372,31.3195615,-218.8646573,0.476933955,-3.067607842,Resting,Resting,Resting,41,17
2373,30.47629835,-218.8484752,0.843418403,3.134822678,Exploratory,Resting,Resting,41,17
2374,30.55601514,-218.6292191,0.233298112,-1.900328671,Resting,Resting,Resting,41,17
2375,33.15496014,-212.4887389,6.667834167,-0.051665784,Transit,Resting,Transit,41,17
2376,33.15463343,-212.4896058,0.000926388,-3.101627205,Resting,Resting,Resting,41,17
2377,33.14903706,-212.4450005,0.044955019,-2.656360449,Resting,Resting,Resting,41,17
2378,34.03170561,-215.1939169,2.887151812,-2.955707054,Exploratory,Resting,Resting,41,17
2379,41.79306554,-231.4622144,18.02487755,0.134450461,Transit,Resting,Transit,41,17
2380,41.70695756,-230.9653079,0.504312105,2.868028689,Resting,Resting,Resting,41,17
2381,41.76563318,-231.0397648,0.09479801,-2.645766335,Resting,Resting,Resting,41,17
2382,40.55087007,-229.7986155,1.73669256,-3.034348479,Resting,Resting,Resting,41,17
2383,32.86752483,-233.1009241,8.362956194,1.202071708,Transit,Resting,Transit,41,17
2384,23.64165829,-237.0827137,10.04844573,0.001508966,Transit,Resting,Transit,41,17
2385,23.9850489,-236.6456421,0.555831462,-2.644172389,Resting,Resting,Resting,41,17
2386,23.9850489,-236.6456421,8.46E-10,-3.120968214,Resting,Resting,Resting,42,17
2387,19.63622438,-241.0196439,6.167995295,-0.137199161,Transit,Resting,Transit,42,17
2388,19.65010703,-241.0007778,0.023423418,-2.993466006,Resting,Resting,Resting,42,17
2389,19.65000777,-241.0009514,0.000199961,-3.026624878,Resting,Resting,Resting,42,17
2390,19.6500096,-241.0009472,4.55E-06,-3.036722343,Resting,Resting,Resting,42,17
2391,19.6035552,-241.0927451,0.102882762,3.087663126,Resting,Resting,Resting,42,17
2392,18.56080823,-241.1792666,1.046330358,-1.019534777,Exploratory,Resting,Resting,42,17
2393,18.84704921,-240.5545432,0.687177774,-2.083223693,Resting,Resting,Resting,42,17
2394,18.84703149,-240.5546221,8.09E-05,-2.932693848,Resting,Resting,Resting,42,17
2395,18.84717619,-240.5539015,0.000735044,-3.118995267,Resting,Resting,Resting,42,17
2396,17.59510574,-240.3991702,1.26159508,1.645985684,Exploratory,Resting,Resting,42,17
2397,17.60013988,-240.4012003,0.005428051,2.881233546,Resting,Resting,Resting,42,17
2398,15.79693607,-225.3328403,15.17586957,2.073214148,Transit,Resting,Transit,42,17
2399,15.79712069,-225.4212065,0.088366336,3.024580133,Resting,Resting,Resting,42,17
2400,14.87591543,-229.6694936,4.347017708,-0.21562502,Transit,Resting,Transit,42,17
2401,19.84480786,-227.1534592,5.569588981,2.253052453,Exploratory,Resting,Transit,42,17
2402,19.81646195,-227.1631711,0.029963512,3.00295953,Resting,Resting,Resting,42,17
2403,19.82118374,-227.1626058,0.004755504,2.930665773,Resting,Resting,Resting,42,17
2404,19.81929941,-227.1666328,0.004446043,-2.127615525,Resting,Resting,Resting,42,17
2405,20.2124114,-226.1376568,1.101511912,-3.068863992,Resting,Resting,Resting,42,17
2406,19.34999484,-225.9831674,0.876144568,1.758470983,Exploratory,Resting,Resting,42,17
2407,19.50626242,-226.0185035,0.160212977,3.096462332,Resting,Resting,Resting,42,17
2408,19.24238994,-225.6402183,0.461224894,2.402261208,Resting,Resting,Resting,42,17
2409,19.6932494,-225.9082411,0.524509747,-2.716219424,Resting,Resting,Resting,42,17
2410,28.91495916,-229.3364045,9.838304503,0.180426361,Transit,Resting,Transit,42,17
2411,38.34288724,-232.7402306,10.02356523,0.009444782,Transit,Resting,Transit,42,17
2412,38.25208275,-232.726523,0.091833294,-2.94494563,Resting,Resting,Resting,42,17
2413,38.2968801,-232.7342073,0.045451625,3.121538778,Resting,Resting,Resting,42,17
2414,37.89790506,-232.657927,0.406201629,3.122561651,Resting,Resting,Resting,42,17
2415,38.35316566,-232.7093639,0.458157147,-3.065188266,Resting,Resting,Resting,42,17
2416,44.88742542,-228.4130885,7.820136425,0.694135858,Transit,Resting,Transit,42,17
2417,44.88710898,-228.4130379,0.000320453,2.401568607,Resting,Resting,Resting,42,17
2418,40.33621668,-222.8894366,7.156870305,-0.723256953,Transit,Resting,Transit,42,17
2419,27.12111699,-211.5824102,17.39217365,0.173907107,Transit,Resting,Transit,42,17
2420,29.84589932,-209.6684597,3.329811619,-1.821497823,Exploratory,Resting,Exploratory,42,17
2421,29.84138628,-209.6729276,0.006350569,-2.973571208,Resting,Resting,Resting,42,18
2422,30.08033135,-208.6301986,1.069756274,-2.576432586,Resting,Resting,Resting,42,18
2423,30.03416312,-208.8025593,0.178436899,3.105142558,Resting,Resting,Resting,42,18
2424,30.0341985,-208.797226,0.005333426,-2.886512206,Resting,Resting,Resting,43,18
2425,30.03420032,-208.7973204,9.44E-05,-3.11576097,Resting,Resting,Resting,43,18
2426,30.03422589,-208.7866633,0.01065712,3.119995309,Resting,Resting,Resting,43,18
2427,30.01286686,-208.7956423,0.023169616,1.971151983,Resting,Resting,Resting,43,18
2428,30.01339073,-208.7961814,0.000751669,1.943968018,Resting,Resting,Resting,43,18
2429,30.03688127,-208.7919544,0.023867817,0.977707448,Resting,Resting,Resting,43,18
2430,29.83879201,-208.9311461,0.242102625,-2.707114734,Resting,Resting,Resting,43,18
2431,29.87328746,-208.9184697,0.036750882,2.881238228,Resting,Resting,Resting,43,18
2432,29.24483848,-208.5723015,0.717482103,2.285950508,Resting,Resting,Resting,43,18
2433,29.25346673,-208.576122,0.009436289,-3.054962914,Resting,Resting,Resting,43,18
2434,29.2210256,-208.5460853,0.044211232,2.811509252,Resting,Resting,Resting,43,18
2435,29.33005797,-206.9345665,1.615203057,-0.891418026,Resting,Resting,Resting,43,18
2436,29.33017849,-206.9346697,0.000158691,-2.211583022,Resting,Resting,Resting,43,18
2437,28.15930793,-203.9210941,3.233044357,2.649719457,Exploratory,Resting,Resting,43,18
2438,24.87284683,-195.6672579,8.884066538,0.008349808,Transit,Resting,Transit,43,18
2439,24.90434868,-196.3879918,0.721421967,2.80634181,Resting,Resting,Resting,43,18
2440,24.90434866,-196.3879916,2.22E-07,-3.094206371,Resting,Resting,Resting,43,18
2441,24.90434745,-196.387995,3.64E-06,2.713057599,Resting,Resting,Resting,43,18
2442,25.15996479,-196.3128377,0.266437305,2.194228792,Resting,Resting,Resting,43,18
2443,25.15297448,-196.3281663,0.016847252,-2.284618385,Resting,Resting,Resting,43,18
2444,25.33371509,-196.1681059,0.241425971,2.723445729,Resting,Resting,Resting,43,18
2445,25.26318719,-196.259704,0.115604474,-2.951748275,Resting,Resting,Resting,43,18
2446,25.27176837,-196.2462989,0.015916456,-3.054845953,Resting,Resting,Resting,43,18
2447,25.31962238,-196.4645795,0.223464536,-2.356361303,Resting,Resting,Resting,43,18
2448,25.28714378,-196.2721107,0.195189893,3.092947769,Resting,Resting,Resting,43,18
2449,25.23042887,-196.3655275,0.109285341,2.428784274,Resting,Resting,Resting,43,18
2450,25.23352425,-196.3610982,0.005403726,3.077281864,Resting,Resting,Resting,43,18
2451,27.11842374,-210.8750372,14.63582153,-2.402500534,Transit,Resting,Transit,43,18
2452,27.11037206,-210.8568809,0.019861507,-2.853331383,Resting,Resting,Resting,43,18
2453,27.1110942,-210.8579979,0.00133008,-2.985072964,Resting,Resting,Resting,43,18
2454,27.12104391,-210.8531453,0.011069978,1.450639284,Resting,Resting,Resting,43,18
2455,27.1151841,-210.8591179,0.008367167,-2.800430951,Resting,Resting,Resting,43,18
2456,27.2482702,-210.7169176,0.194763524,-3.118029603,Resting,Resting,Resting,43,18
2457,26.71037363,-209.7184152,1.134169221,1.246431023,Resting,Resting,Resting,43,18
2458,26.72319113,-209.6963846,0.025487986,-1.021060762,Resting,Resting,Resting,43,18
2459,26.68189961,-210.4050479,0.709865279,-2.672861633,Resting,Resting,Resting,43,18
2460,26.66693906,-210.2074497,0.198163727,-3.00782387,Resting,Resting,Resting,43,18
2461,26.66703173,-210.208611,0.001164992,-3.13752975,Resting,Resting,Resting,43,18
2462,26.64076975,-209.6222936,0.586905292,3.106723407,Resting,Resting,Resting,43,18
2463,26.64025173,-209.6234972,0.001310323,2.690393972,Resting,Resting,Resting,43,18
2464,26.63940959,-209.6221047,0.001627296,-2.191222951,Resting,Resting,Resting,43,18
2465,26.76811827,-209.7220703,0.162969481,-2.775088536,Resting,Resting,Resting,43,18
2466,27.66855725,-214.6375568,4.997279014,-0.729261226,Transit,Resting,Transit,43,18
2467,27.58305041,-214.2984812,0.349690856,-3.075742151,Resting,Resting,Resting,43,18
2468,27.67699739,-214.5950461,0.311089676,-3.081835714,Resting,Resting,Resting,43,18
2469,27.67550778,-214.5932418,0.002339749,-2.75822183,Resting,Resting,Resting,43,18
2470,27.67782457,-214.5956352,0.003331006,-3.062598244,Resting,Resting,Resting,43,18
2471,27.5953468,-214.5276091,0.106911777,-3.029613882,Resting,Resting,Resting,43,18
2472,18.58401346,-205.7161484,12.60341097,-0.084514708,Transit,Resting,Transit,43,18
2473,18.58400825,-205.716221,7.28E-05,2.273323132,Resting,Resting,Resting,43,18
2474,18.94529219,-210.6929854,4.989860746,0.14412441,Transit,Resting,Transit,43,18
2475,18.9577029,-210.5350645,0.158407906,2.990698737,Resting,Resting,Resting,43,18
2476,18.95657534,-210.5405634,0.005613362,3.017773788,Resting,Resting,Resting,43,18
2477,18.9505367,-210.0846703,0.45593313,-2.92610193,Resting,Resting,Resting,43,18
2478,18.93388071,-210.1414772,0.059198384,2.843137865,Resting,Resting,Resting,43,18
2479,18.97697762,-209.9939837,0.15366092,-3.140664037,Resting,Resting,Resting,43,18
2480,18.94642552,-209.9790016,0.034027826,1.399157863,Resting,Resting,Resting,43,18
2481,19.1262933,-210.2222807,0.302551011,2.663364659,Resting,Resting,Resting,43,18
2482,21.29750014,-217.0362442,7.151519932,-0.328179137,Transit,Resting,Transit,43,18
2483,20.55052568,-216.425471,0.964891046,-2.56468435,Resting,Resting,Resting,43,18
2484,20.56843557,-216.4328934,0.019387012,-2.849058702,Resting,Resting,Resting,43,18
2485,20.56843553,-216.4328924,9.87E-07,2.004387868,Resting,Resting,Resting,43,18
2486,24.52128184,-205.7244395,11.41472544,-0.39432434,Transit,Resting,Transit,43,18
2487,24.47783001,-205.8159196,0.101275177,3.05177229,Resting,Resting,Resting,43,18
2488,24.44758648,-205.7443866,0.077663613,-2.298156432,Resting,Resting,Resting,43,18
2489,24.45078078,-205.7531224,0.009301505,3.092147187,Resting,Resting,Resting,43,18
2490,24.42797687,-205.6397729,0.115620593,2.989571769,Resting,Resting,Resting,43,18
2491,24.61596872,-205.9256529,0.342152473,-2.758432357,Resting,Resting,Resting,43,18
2492,24.60919483,-205.9166875,0.011236744,-3.076236256,Resting,Resting,Resting,43,18
2493,24.60919719,-205.9166912,4.35E-06,3.06943108,Resting,Resting,Resting,43,18
2494,27.91046827,-198.7373788,7.901956494,2.135706048,Exploratory,Resting,Transit,43,18
2495,37.94343845,-192.1494024,12.00257988,-0.558773185,Transit,Resting,Transit,43,18
2496,37.86931978,-192.239341,0.116544085,-2.841086305,Resting,Resting,Resting,43,18
2497,37.86957117,-192.2392321,0.000273943,2.668649302,Resting,Resting,Resting,43,18
2498,38.80334654,-193.5734447,1.628514561,-1.368744426,Exploratory,Resting,Resting,43,18
2499,38.80232103,-193.5720117,0.001762173,-3.131092592,Resting,Resting,Resting,43,18
2500,38.80235244,-193.5721186,0.000111407,2.806311097,Resting,Resting,Resting,43,18
2501,38.79061572,-193.5473939,0.027368986,-2.984249669,Resting,Resting,Resting,43,18
2502,35.50523644,-195.9122137,4.047973522,1.751488203,Exploratory,Resting,Resting,43,18
2503,35.50612154,-195.9123207,0.000891555,2.397346904,Resting,Resting,Resting,43,18
2504,37.53309541,-196.9606927,2.282040052,-0.356967262,Exploratory,Resting,Resting,43,18
2505,37.5330954,-196.9606927,1.34E-08,3.044809813,Resting,Resting,Resting,43,18
2506,36.67332431,-196.9636662,0.859776233,0.577562311,Exploratory,Resting,Resting,43,18
2507,36.67374645,-196.96385,0.000460439,2.727416704,Resting,Resting,Resting,43,18
2508,44.03581254,-200.3870886,8.119025748,-0.024526611,Transit,Resting,Transit,43,18
2509,54.19862245,-203.1731802,10.5377897,0.167672135,Transit,Resting,Transit,43,18
2510,54.15861012,-203.1574976,0.042975929,3.035621822,Resting,Resting,Resting,43,18
2511,54.43438095,-203.3240795,0.322178661,2.971736408,Resting,Resting,Resting,43,18
2512,54.0763562,-203.38493,0.363159057,-2.42984074,Resting,Resting,Resting,43,18
2513,54.0763562,-203.38493,1.11E-09,2.851182995,Resting,Resting,Resting,43,18
2514,54.07647483,-203.3849598,0.000122314,-0.123914369,Resting,Resting,Resting,43,18
2515,54.26091493,-203.2387538,0.235360064,0.916246201,Resting,Resting,Resting,43,18
2516,53.69009333,-203.3790708,0.587814744,2.712354367,Resting,Resting,Resting,43,18
2517,54.75026459,-203.6355206,1.090747271,2.66322008,Resting,Resting,Resting,43,18
2518,54.67733821,-203.6049412,0.079078158,2.981879649,Resting,Resting,Resting,43,18
2519,37.09477096,-201.8470914,17.67022091,0.297403009,Transit,Resting,Transit,43,18
2520,37.15301053,-201.8741228,0.064207041,2.806686916,Resting,Resting,Resting,43,18
2521,41.05342183,-207.188651,6.592224047,-0.50311795,Transit,Resting,Transit,44,18
2522,41.00277266,-207.1288844,0.07834145,-3.071708099,Resting,Resting,Resting,44,18
2523,41.00277266,-207.1288844,1.52E-10,-2.874748984,Resting,Resting,Resting,44,18
2524,41.00279551,-207.1288666,2.90E-05,1.26381998,Resting,Resting,Resting,44,18
2525,40.95254057,-207.1428016,0.052151155,2.749204493,Resting,Resting,Resting,44,18
2526,40.96896009,-207.1399342,0.016668012,3.043993442,Resting,Resting,Resting,44,18
2527,39.80238196,-207.6147784,1.259516389,-2.927923317,Resting,Resting,Resting,44,18
2528,40.90012699,-206.9703792,1.27290785,-2.99733212,Resting,Resting,Resting,44,18
2529,40.70954059,-207.2022699,0.30016073,-2.789558587,Resting,Resting,Resting,44,18
2530,41.98240522,-208.7223763,1.982651727,1.385046432,Exploratory,Resting,Resting,44,18
2531,41.60068521,-207.6251272,1.161751212,2.779279431,Resting,Resting,Resting,44,18
2532,41.61368317,-207.6520987,0.029940095,-3.027309988,Resting,Resting,Resting,44,18
2533,41.61365236,-207.6520233,8.15E-05,3.080384743,Resting,Resting,Resting,44,19
2534,41.61457694,-207.6571981,0.005256742,2.93053154,Resting,Resting,Resting,44,19
2535,41.31279121,-207.2156298,0.53484308,-2.71887278,Exploratory,Resting,Resting,44,19
2536,41.31530776,-207.2184282,0.003763519,-3.008699683,Resting,Resting,Resting,44,19
2537,46.80907717,-211.92912,7.23685837,0.129568102,Transit,Resting,Transit,44,19
2538,46.80907717,-211.9291198,1.78E-07,2.268830581,Resting,Resting,Resting,44,19
2539,46.74799018,-212.8743981,0.947250009,3.087834354,Resting,Resting,Resting,44,19
2540,46.49395916,-211.3544837,1.540996928,-2.911454697,Resting,Resting,Resting,44,19
2541,46.62792728,-211.4322171,0.154886853,-2.262162604,Exploratory,Resting,Resting,44,19
2542,46.62758184,-211.4319209,0.000455004,2.958648358,Resting,Resting,Resting,44,19
2543,46.63061513,-211.4302686,0.003454107,-1.934114726,Resting,Resting,Resting,44,19
2544,46.63059084,-211.4302767,2.56E-05,2.963998599,Resting,Resting,Resting,44,19
2545,46.48463324,-211.3948785,0.150188731,-0.559107837,Resting,Resting,Resting,44,19
2546,46.49227596,-211.3894843,0.009354618,-2.289053225,Resting,Resting,Resting,44,19
2547,46.3919126,-211.4316461,0.108859631,2.924689132,Resting,Resting,Resting,44,19
2548,46.43970048,-211.3947139,0.060395919,-2.881342022,Resting,Resting,Resting,44,19
2549,53.52312353,-208.2544056,7.748317118,-0.240661383,Transit,Resting,Transit,44,19
2550,53.52305277,-208.2546939,0.000296876,-2.228745298,Resting,Resting,Resting,44,19
2551,52.41650171,-209.0559436,1.366183106,-0.703426701,Resting,Resting,Exploratory,44,19
2552,55.37899247,-206.7885865,3.730584337,-3.115052243,Exploratory,Resting,Exploratory,44,19
2553,64.47946327,-200.5112242,11.05548945,-0.049419214,Transit,Resting,Transit,44,19
2554,70.13741775,-197.4917851,6.413225494,-0.113623179,Transit,Resting,Transit,44,19
2555,70.13308562,-197.4928213,0.004454328,2.886155461,Resting,Resting,Resting,44,19
2556,70.20062899,-197.4816743,0.068457012,3.070376789,Resting,Resting,Resting,44,19
2557,70.18256562,-197.4809011,0.018079912,2.935253401,Resting,Resting,Resting,44,19
2558,70.16645093,-197.4876513,0.017471359,0.439458705,Resting,Resting,Resting,44,19
2559,70.62755921,-196.7167099,0.898315942,-2.506505527,Resting,Resting,Resting,44,19
2560,70.97068037,-197.0271464,0.462712627,-1.767196706,Exploratory,Resting,Resting,45,19
2561,70.97046359,-197.0270321,0.000245068,-2.891441589,Resting,Resting,Resting,45,19
2562,70.97105337,-197.0274247,0.000708482,3.039578807,Resting,Resting,Resting,45,19
2563,70.97105335,-197.0274246,1.84E-08,3.066546447,Resting,Resting,Resting,45,19
2564,70.97174348,-197.0281476,0.000999502,2.995283331,Resting,Resting,Resting,45,19
2565,70.97164379,-197.0280488,0.000140362,-3.113901546,Resting,Resting,Resting,45,19
2566,70.99909912,-197.0816883,0.060257646,2.824835353,Resting,Resting,Resting,45,19
2567,70.98289284,-197.0777187,0.016685357,-2.284090842,Resting,Resting,Resting,45,19
2568,71.16420789,-196.9976783,0.198195874,-2.485664911,Resting,Resting,Resting,45,19
2569,71.16404179,-196.9974551,0.000278276,1.794693296,Resting,Resting,Resting,45,19
2570,71.17522525,-197.2684113,0.271186972,2.543230721,Resting,Resting,Resting,45,19
2571,71.1700783,-197.2610106,0.009014578,-2.575170763,Resting,Resting,Resting,45,19
2572,71.1703446,-197.2613184,0.00040706,-3.036125089,Resting,Resting,Resting,45,19
2573,70.95664378,-197.0847216,0.277226384,-2.974553373,Resting,Resting,Resting,45,19
2574,63.01862085,-202.9482126,9.868775704,1.326820172,Transit,Resting,Transit,45,19
2575,63.02202372,-202.9466107,0.003761044,2.945348737,Resting,Resting,Resting,45,19
2576,61.28086097,-204.2583978,2.180007591,-2.935880162,Resting,Resting,Resting,45,19
2577,61.54922225,-203.9694605,0.394338129,-2.96496196,Resting,Resting,Resting,45,19
2578,61.41349968,-204.2620546,0.322539839,-2.827418312,Resting,Resting,Resting,45,19
2579,62.37665919,-205.1093277,1.282789134,1.283640839,Exploratory,Resting,Resting,45,19
2580,62.33737012,-205.0688038,0.056443052,3.06219905,Resting,Resting,Resting,45,19
2581,62.33747669,-205.069053,0.000271003,2.775801391,Resting,Resting,Resting,45,19
2582,62.2854941,-204.9259611,0.152241468,3.085913582,Resting,Resting,Resting,45,19
2583,62.34033089,-205.1932451,0.272851257,2.99549032,Resting,Resting,Resting,45,19
2584,61.14330896,-205.2463356,1.198198685,-1.728828302,Exploratory,Resting,Resting,45,19
2585,61.14336315,-205.2463219,5.59E-05,-2.93919578,Resting,Resting,Resting,45,19
2586,59.87259206,-205.1759624,1.27271742,2.839561615,Exploratory,Resting,Resting,45,19
